symbol,timestamp,ret_1d,ret_3d,ret_5d,vol_20d,vol_zscore,next_1d_log_return
SHEL,2025-03-23 23:00:00-05:00,0.0038023525160109095,-0.003355742694147179,0.016833156984372266,0.008526516968252344,-0.40890788814163515,0.01046695216875389
SHEL,2025-03-24 23:00:00-05:00,0.010521922335235079,0.0011119687879452833,0.014935928895309258,0.008644692982046532,1.239009009863208,0.013787592368398233
SHEL,2025-03-25 23:00:00-05:00,0.013883079561539668,0.028446782953122085,0.02111294878496417,0.008905393476588985,1.516979594555783,0.0035538091701272224
SHEL,2025-03-26 23:00:00-05:00,0.003560131437094327,0.02819861508546273,0.018624056640472952,0.008795107371660168,1.1642644870375458,-0.007670271499079922
SHEL,2025-03-27 23:00:00-05:00,-0.007640930033574134,0.009718046540789338,0.02422192221973596,0.009191855228512895,0.40248998968203686,0.007533807430919192
SHEL,2025-03-30 23:00:00-05:00,0.007562257960180396,0.0034231908828596946,0.028058312492920123,0.008102018546377451,0.17796801640934604,-0.003143501492081504
SHEL,2025-03-31 23:00:00-05:00,-0.0031385658643383607,-0.0032745923494580387,0.014160762983228103,0.00805932893454094,-1.1882148164535395,-0.004527712703672211
SHEL,2025-04-01 23:00:00-05:00,-0.004517478064836489,-0.00013739732495732238,-0.004244834208267156,0.008213088717055679,-1.1092507431133964,-0.041412426893957
SHEL,2025-04-02 23:00:00-05:00,-0.040566647778695675,-0.047898508438228515,-0.048028427216244673,0.013030716647873551,1.0913111838663787,-0.08429180944469053
SHEL,2025-04-03 23:00:00-05:00,-0.08083700348690415,-0.12210821885460788,-0.118245532370853,0.022619382069593033,2.17007837122172,-0.028629835076446303
SHEL,2025-04-06 23:00:00-05:00,-0.028223884671126798,-0.14301432123367963,-0.1495632905491433,0.023370620920468023,3.104671894904231,-0.04211322851872981
SHEL,2025-04-07 23:00:00-05:00,-0.041238784685966756,-0.14361468779626374,-0.18206713071637537,0.02484364860261062,0.9753772283521416,0.06699366370995144
SHEL,2025-04-08 23:00:00-05:00,0.06928870282976818,-0.003742379662090456,-0.12142467845851235,0.029833134696324932,1.6764349552069089,-0.0664916590683636
SHEL,2025-04-09 23:00:00-05:00,-0.06432927981070569,-0.040757361277422244,-0.14318467046823324,0.032820822629877636,1.7407994395266924,0.037913736105939365
SHEL,2025-04-10 23:00:00-05:00,0.03864163174219426,0.03916316555752064,-0.031810380375858704,0.034003969185169,0.4168478482915357,0.007221457301471589
SHEL,2025-04-13 23:00:00-05:00,0.007247594903561527,-0.021130031159770857,0.003530186010978653,0.033662830775213246,-0.7437554997835338,0.0038301175629835726
SHEL,2025-04-14 23:00:00-05:00,0.0038374618367404967,0.0501839202470622,0.050711249799414215,0.03348161883580912,-0.9523186685916623,0.019715139600450977
SHEL,2025-04-15 23:00:00-05:00,0.019910766453832274,0.031244901304449346,0.0021911886552397064,0.03384475093148092,-0.38224859404974804,0.015650788878383386
SHEL,2025-04-16 23:00:00-05:00,0.015773903918583354,0.039974346520478043,0.0879892190782543,0.03408094377011339,-0.8558348384500694,-0.006014337724216876
